type,breed,color,name,zip,exp_year,reg_date,date,reg_year
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,IVY,15202,2017,2017-02-10 16:17:56,2017-02-10,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CROSBY,15044,2017,2017-02-13 09:29:13,2017-02-13,2017
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,OLIVIA'S LONGPOND BU,15202,2017,2017-02-14 15:05:54,2017-02-14,2017
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,CHIEF,15122,2017,2017-02-15 09:44:20,2017-02-15,2017
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/BLACK,LUCY,15234,2017,2017-02-16 08:37:19,2017-02-16,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LUCY,15234,2017,2017-02-16 08:37:19,2017-02-16,2017
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/BLACK,JASMINE,15137,2017,2017-02-21 11:07:09,2017-02-21,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,RUSTY,15218,2017,2017-02-22 09:14:40,2017-02-22,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BEAR,15209,2017,2017-02-23 16:07:35,2017-02-23,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BOB BARKER,15139,2017,2017-02-24 15:19:07,2017-02-24,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BINZER,15017,2017,2017-02-24 11:28:18,2017-02-24,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUFFUS,15236,2017,2017-02-28 08:44:48,2017-02-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ARIEL,15110,2017,2017-02-28 16:02:14,2017-02-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,P. J.,15228,2017,2017-03-02 15:12:19,2017-03-02,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GRIFFIN,15237,2017,2017-03-02 09:54:14,2017-03-02,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,HUNTER,15025,2017,2017-03-03 10:53:11,2017-03-03,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,RINGO,15131,2017,2017-03-03 10:53:11,2017-03-03,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SAMMY,15237,2017,2017-03-08 14:51:46,2017-03-08,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,FINNBARR,15102,2017,2017-03-09 15:02:47,2017-03-09,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LIBERTY,15139,2017,2017-03-14 09:32:45,2017-03-14,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,HOLLY,15243,2017,2017-03-20 13:48:55,2017-03-20,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SHADOW,15137,2017,2017-03-21 15:39:59,2017-03-21,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SYDNEY,15137,2017,2017-03-21 15:39:59,2017-03-21,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,AVA,15239,2017,2017-03-23 08:46:55,2017-03-23,2017
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/LIVER,KARMANN,15229,2017,2017-03-23 10:59:27,2017-03-23,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15229,2017,2017-03-27 14:47:42,2017-03-27,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,SHENANIGANS,15216,2017,2017-03-28 11:13:12,2017-03-28,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,MALARKEY,15216,2017,2017-03-28 11:13:12,2017-03-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JASPER,15227,2017,2017-03-28 15:40:09,2017-03-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/TAN,HALEY,15131,2017,2017-03-29 12:07:34,2017-03-29,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,CROSBY,15025,2017,2017-03-30 09:36:06,2017-03-30,2017
Dog Individual Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,PENNY,15017,2017,2017-04-04 08:27:40,2017-04-04,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,EMMA,15084,2017,2017-04-06 10:13:55,2017-04-06,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GUS,15116,2017,2017-04-06 10:13:54,2017-04-06,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,CHARLIE BROWN,15140,2017,2017-04-10 09:58:20,2017-04-10,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK,CHARLIE,15116,2017,2017-04-12 12:27:47,2017-04-12,2017
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,GENO,15025,2017,2017-04-13 09:30:49,2017-04-13,2017
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,RUFUS,15025,2017,2017-04-13 09:30:49,2017-04-13,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,LEROY,15229,2017,2017-04-13 09:50:51,2017-04-13,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BUBBA GUMP,15146,2017,2017-04-13 09:50:51,2017-04-13,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,TRI-COLOR,DUDLEY,15216,2017,2017-04-13 09:50:51,2017-04-13,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ACE,15139,2017,2017-04-21 16:12:59,2017-04-21,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,EMMA,15228,2017,2017-04-24 15:48:53,2017-04-24,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,LUCKY,15108,2017,2017-04-24 15:45:19,2017-04-24,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LUCY,15236,2017,2017-04-24 16:16:51,2017-04-24,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,SASSY,15235,2017,2017-04-25 14:17:41,2017-04-25,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NELL,15116,2017,2017-04-25 10:55:02,2017-04-25,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,RUBY,15116,2017,2017-04-25 10:55:02,2017-04-25,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/RED,ANNIE,15241,2017,2017-04-25 10:36:26,2017-04-25,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,BIRDIE,15237,2017,2017-04-26 15:14:24,2017-04-26,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,BEAU,15137,2017,2017-04-26 14:43:32,2017-04-26,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,LADY,15044,2017,2017-04-27 09:07:38,2017-04-27,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SHEMP,15229,2017,2017-04-27 09:07:39,2017-04-27,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,RUFUS,15144,2017,2017-04-27 11:25:16,2017-04-27,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,CHEWY,15132,2017,2017-04-27 11:25:21,2017-04-27,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,RUBY,15143,2017,2017-04-27 10:14:09,2017-04-27,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,TRACEY,15241,2017,2017-04-27 10:51:45,2017-04-27,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,LIBERTY,15238,2017,2017-04-27 15:55:17,2017-04-27,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SPRING,15122,2017,2017-04-27 15:08:28,2017-04-27,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ELLIE,15139,2017,2017-04-27 15:08:29,2017-04-27,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,FENIX,15223,2017,2017-05-02 16:20:52,2017-05-02,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,GUNNY,15237,2017,2017-05-03 09:32:40,2017-05-03,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ZEUS,15239,2017,2017-05-03 14:44:51,2017-05-03,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,CHLOE,16046,2017,2017-05-03 16:23:18,2017-05-03,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,ZOOEY,15205,2017,2017-05-04 15:32:24,2017-05-04,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15234,2017,2017-05-04 15:33:06,2017-05-04,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,NEWTON,15229,2017,2017-05-08 16:21:59,2017-05-08,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,ROSIE,15068,2017,2017-05-09 09:45:18,2017-05-09,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,LIVER,LEYA,15237,2017,2017-05-17 09:54:27,2017-05-17,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15147,2017,2017-05-18 09:03:35,2017-05-18,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JACK SCHAMING,15236,2017,2017-05-22 15:50:42,2017-05-22,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,COCO,15120,2017,2017-05-22 15:50:44,2017-05-22,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUGER,15102,2017,2017-05-24 16:22:15,2017-05-24,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,MARA,15104,2017,2017-05-30 09:10:38,2017-05-30,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOLLY,15104,2017,2017-05-30 09:10:38,2017-05-30,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,DAISY,15146,2017,2017-06-02 10:42:05,2017-06-02,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ZAZZLE,15044,2017,2017-06-08 10:49:56,2017-06-08,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE,ELSIE,15235,2017,2017-06-08 13:11:20,2017-06-08,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,MAXIMUS,15139,2017,2017-06-09 08:52:23,2017-06-09,2017
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,SPOTTED,GRACIE,15136,2017,2017-06-22 14:17:04,2017-06-22,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK/TAN/WHITE,ZIGGY 4TH,15126,2017,2017-06-26 10:51:45,2017-06-26,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MIMI,15236,2017,2017-06-27 15:06:05,2017-06-27,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,MAISIE ROSE,15106,2017,2017-06-28 13:53:50,2017-06-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BO,15228,2017,2017-06-29 09:22:41,2017-06-29,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MAEVE,15044,2017,2017-07-18 10:33:57,2017-07-18,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,HENRY,15044,2017,2017-07-19 14:31:44,2017-07-19,2017
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,ZIVA,15110,2017,2017-07-20 09:42:00,2017-07-20,2017
Dog Senior Citizen or Disability Female,ENG SPRINGER SPANIE,WHITE/BROWN,BRANDY,15110,2017,2017-07-20 09:42:00,2017-07-20,2017
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,SADIE,15239,2017,2017-08-18 13:55:00,2017-08-18,2017
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,ALLIE,15239,2017,2017-08-18 13:55:00,2017-08-18,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DIEGO,15221,2017,2017-08-24 09:04:44,2017-08-24,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,DAKOTA,15239,2017,2017-09-01 09:42:51,2017-09-01,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,OAKLEY,15090,2017,2017-09-01 13:33:56,2017-09-01,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,REGGIE,15220,2017,2017-09-15 16:24:07,2017-09-15,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,SHILOH,15239,2017,2017-09-18 12:03:50,2017-09-18,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,DUNCAN,15057,2017,2017-09-20 09:28:29,2017-09-20,2017
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,SADIE,15005,2017,2017-09-27 08:45:43,2017-09-27,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CJ,15237,2017,2017-10-05 08:58:54,2017-10-05,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BUDDY,15147,2017,2017-10-26 07:40:23,2017-10-26,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/RED,ROXIE,15221,2017,2017-11-03 09:02:45,2017-11-03,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/RED,ROXIE,15221,2017,2017-11-03 09:02:45,2017-11-03,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/RED,ROXIE,15221,2017,2017-11-03 09:02:45,2017-11-03,2017
LicenseType,Breed,Color,DogName,OwnerZip,ExpYear,ValidDate,reg_date,reg_year
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MAGGIE MAY,15108,2018,2017-11-28 08:39:27,2017-11-28,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BLAZE,15221,2018,2017-11-28 08:40:31,2017-11-28,2017
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/LIVER,EMILE,15133,2018,2017-11-28 08:40:31,2017-11-28,2017
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,TROOPER,15044,2018,2017-11-28 08:40:31,2017-11-28,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MURPHY,15024,2018,2017-11-28 08:40:31,2017-11-28,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,LUCY,15131,2018,2017-11-28 08:40:31,2017-11-28,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ABBY,15101,2018,2017-11-28 08:40:31,2017-11-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SPORTS PEN BIELAK,15065,2018,2017-11-28 11:47:28,2017-11-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,HAILEY,15046,2018,2017-11-28 11:47:28,2017-11-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,COCO,15046,2018,2017-11-28 11:47:28,2017-11-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MASON,15102,2018,2017-11-28 11:47:28,2017-11-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,GUNTHER,15120,2018,2017-11-28 11:47:28,2017-11-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LILLIE,15120,2018,2017-11-28 11:47:28,2017-11-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BAILEY,15236,2018,2017-11-28 11:51:10,2017-11-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,COOPER,15024,2018,2017-11-28 11:51:10,2017-11-28,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BANDIT,15056,2018,2017-11-28 14:57:38,2017-11-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK/BROWN,DINKY,15056,2018,2017-11-28 14:57:38,2017-11-28,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,PARIS,15139,2018,2017-11-29 08:46:22,2017-11-29,2017
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,CLEMMIE,15139,2018,2017-11-29 09:53:19,2017-11-29,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NOEL,15237,2018,2017-11-29 12:12:43,2017-11-29,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,RALPH,15220,2018,2017-11-29 16:02:03,2017-11-29,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,JUNO,15243,2018,2017-12-01 09:28:56,2017-12-01,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ANNABELLE,15045,2018,2017-11-29 14:33:17,2017-11-29,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,DUKE,15236,2018,2017-11-29 14:33:17,2017-11-29,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LAYLA,15237,2018,2017-11-29 14:33:17,2017-11-29,2017
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,HUNTER,15102,2018,2017-11-29 14:33:17,2017-11-29,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,PEPPER,15234,2018,2017-11-29 14:33:17,2017-11-29,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MAIZY,15090,2018,2017-11-29 14:34:20,2017-11-29,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JERRY,15205,2018,2017-11-29 14:34:20,2017-11-29,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BRIDGETTE,15102,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,LUCY,15237,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/RED,ANNIE,15241,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SPRING,15122,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGIC,15044,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,ELI,15106,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,BELLA,15144,2018,2017-11-30 09:45:31,2017-11-30,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,ROCKY,15104,2018,2017-11-30 09:47:31,2017-11-30,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,HUNTER,15237,2018,2017-11-30 09:47:31,2017-11-30,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,GINGER,15146,2018,2017-11-30 09:47:31,2017-11-30,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHARGER,15146,2018,2017-11-30 09:47:31,2017-11-30,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ZIPIT,15017,2018,2017-11-30 09:47:31,2017-11-30,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,REMY,15101,2018,2017-11-30 09:47:31,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,MOSSY,15090,2018,2017-11-30 11:47:52,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,RIO,15143,2018,2017-11-30 16:01:44,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,DEUCE,15143,2018,2017-11-30 16:01:44,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,MAX,15101,2018,2017-11-30 10:32:12,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOCHA,15120,2018,2017-11-30 10:32:12,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,GUNNAR,15237,2018,2017-11-30 10:35:37,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,OTIS,15143,2018,2017-11-30 12:16:59,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MOLLY JESSIE,15065,2018,2017-11-30 12:16:59,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,IZZIE,15143,2018,2017-11-30 12:16:59,2017-11-30,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,DIXIE,15143,2018,2017-11-30 12:16:59,2017-11-30,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,DAISEY,15044,2018,2017-11-30 12:17:17,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SAWYER,15106,2018,2017-11-30 14:14:58,2017-11-30,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,BULLET,15102,2018,2017-11-30 16:22:16,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BULLET,15102,2018,2017-11-30 16:22:17,2017-11-30,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,WINSLOW,15122,2018,2017-11-30 16:22:35,2017-11-30,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ACE,15139,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY,15122,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BINX,15238,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY GIRL,15108,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,TUCKER,15202,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,PARIS,15139,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,HENRY,15214,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,BETSY,15243,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,WILLOW,15146,2018,2017-12-04 10:30:44,2017-12-04,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,SPOTTED,CONNOR,15146,2018,2017-12-04 10:33:39,2017-12-04,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,PRESCIOUS,15110,2018,2017-12-04 10:33:39,2017-12-04,2017
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DIEGO,15221,2018,2017-12-04 10:33:39,2017-12-04,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,BIRDIE,15237,2018,2017-12-04 10:33:39,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LILLY,15102,2018,2017-12-01 14:45:48,2017-12-01,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,TWISTER,15202,2018,2017-12-01 13:32:05,2017-12-01,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,REILLEY,15241,2018,2017-12-01 14:42:36,2017-12-01,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,REILLEY,15241,2018,2017-12-01 14:42:37,2017-12-01,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,SADIE,15102,2018,2017-12-01 16:23:39,2017-12-01,2017
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,SMOKEY,15102,2018,2017-12-01 16:23:39,2017-12-01,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LULU,15235,2018,2017-12-01 15:41:47,2017-12-01,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ASPEN ROSE,15237,2018,2017-12-04 11:00:32,2017-12-04,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,HENRY,15239,2018,2017-12-04 11:00:58,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,COOKIE,15229,2018,2017-12-04 10:53:08,2017-12-04,2017
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,ZOOEY,15205,2018,2017-12-04 11:01:06,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOLLY,15057,2018,2017-12-04 12:30:23,2017-12-04,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,FINNBARR,15102,2018,2017-12-04 12:30:23,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,RUBY,15143,2018,2017-12-04 12:30:23,2017-12-04,2017
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,CHLOE,16046,2018,2017-12-04 12:30:23,2017-12-04,2017
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DANIEL,15202,2018,2017-12-04 12:30:23,2017-12-04,2017
